spacy_word	spacy_lemma	spacy_pos	spacy_tag	dependency	dependency_head	dependency_head_pos	dependency_children	text_id_numeric	text_id	sent_index_in_text	manually_corrected
die	der	PRON	PRELS	sb	ermöglicht	VERB	[]	3	b3	2	False
einen	ein	DET	ART	nk	Transport	NOUN	[]	3	b3	2	False
Transport	Transport	NOUN	NN	oa	ermöglicht	VERB	[einen, auf]	3	b3	2	False
auf	auf	ADP	APPR	mnr	Transport	NOUN	[Gleisen]	3	b3	2	False
den	der	DET	ART	nk	Gleisen	NOUN	[]	3	b3	2	False
""""	--	PUNCT	$LRB	punct	Gleisen	NOUN	[]	3	b3	2	False
Gleisen	Gleis	NOUN	NN	nk	auf	ADP	"[den, "", ""]"	3	b3	2	False
""""	--	PUNCT	$LRB	punct	Gleisen	NOUN	[]	3	b3	2	False
ermöglicht	ermöglichen	VERB	VVFIN	rc	Konformationsänderung	NOUN	[die, Transport]	3	b3	2	False
.	--	PUNCT	$.	punct	induzieren	VERB	[]	3	b3	2	False
Die	der	DET	ART	nk	Gleise	NOUN	[]	3	b3	3	False
""""	--	PUNCT	$LRB	punct	Gleise	NOUN	[]	3	b3	3	False
Gleise	Gleis	NOUN	NN	sb	können	AUX	"[Die, "", ""]"	3	b3	3	True
""""	--	PUNCT	$LRB	punct	Gleise	NOUN	[]	3	b3	3	False
können	können	AUX	VMFIN	ROOT	können	AUX	[Gleise, Mikrotubuli, sein, .]	3	b3	3	False
Mikrotubuli	Mikrotubuli	PROPN	NN	pd	sein	AUX	[oder]	3	b3	3	True
oder	oder	CCONJ	KON	cd	Mikrotubuli	PROPN	[Aktinfilamente]	3	b3	3	False
Aktinfilamente	Aktinfilament	NOUN	NN	cj	oder	CCONJ	[]	3	b3	3	False
sein	sein	AUX	VAINF	oc	können	AUX	[Mikrotubuli]	3	b3	3	True
.	--	PUNCT	$.	punct	können	AUX	[]	3	b3	3	False
Aktinbindende	aktinbindend	ADJ	ADJA	nk	Motorproteine	NOUN	[]	3	b3	4	False
Motorproteine	Motorprotein	NOUN	NN	sb	sind	AUX	[Aktinbindende]	3	b3	4	False
sind	sein	AUX	VAFIN	ROOT	sind	AUX	[Motorproteine, Myosine, .]	3	b3	4	False
die	der	DET	ART	nk	Myosine	NOUN	[]	3	b3	4	False
Myosine	Myosin	NOUN	NN	pd	sind	AUX	[die, ,, vorkommen]	3	b3	4	False
,	--	PUNCT	$,	punct	Myosine	NOUN	[]	3	b3	4	False
von	von	ADP	APPR	pg	Familien	NOUN	[denen]	3	b3	4	True
denen	der	PRON	PRELS	nk	von	ADP	[]	3	b3	4	False
in	in	ADP	APPR	mo	vorkommen	VERB	[Eukaryoten]	3	b3	4	False
Eukaryoten	Eukaryot	NOUN	NE	nk	in	ADP	[]	3	b3	4	False
siebzehn	siebzehn	NUM	CARD	nk	Familien	NOUN	[]	3	b3	4	False
Familien	Familie	NOUN	NN	sb	vorkommen	VERB	[von, siebzehn]	3	b3	4	True
vorkommen	vorkommen	VERB	VVFIN	rc	Myosine	NOUN	[in, Familien]	3	b3	4	True
.	--	PUNCT	$.	punct	sind	AUX	[]	3	b3	4	False
Eine	ein	DET	ART	nk	Kette	NOUN	[]	3	b3	5	False
schwere	schwer	ADJ	ADJA	nk	Kette	NOUN	[]	3	b3	5	False
Kette	Kette	NOUN	NN	sb	ist	AUX	[Eine, schwere]	3	b3	5	False
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Kette, beteiligt, .]	3	b3	5	False
an	an	ADP	APPR	op	beteiligt	VERB	[Ausbildung]	3	b3	5	False
der	der	DET	ART	nk	Ausbildung	NOUN	[]	3	b3	5	False
Ausbildung	Ausbildung	NOUN	NN	nk	an	ADP	[der, Kopfregion]	3	b3	5	True
einer	ein	DET	ART	nk	Schwanz-	X	[]	3	b3	5	True
Schwanz-	Schwanz	X	TRUNC	cj	und	CCONJ	[einer]	3	b3	5	True
und	und	CCONJ	KON	cd	Kopfregion	NOUN	[Schwanz-]	3	b3	5	False
einer	ein	DET	ART	nk	Kopfregion	NOUN	[]	3	b3	5	False
Kopfregion	Kopfregion	NOUN	NN	ag	Ausbildung	NOUN	[einer, und, einer, bildet]	3	b3	5	True
beteiligt	beteiligen	VERB	VVPP	pd	ist	AUX	[an, ,]	3	b3	5	False
,	--	PUNCT	$,	punct	beteiligt	VERB	[]	3	b3	5	False
welche	welcher	PRON	PRELS	oa	bildet	VERB	[]	3	b3	5	False
die	der	DET	ART	nk	Motordomäne	NOUN	[]	3	b3	5	False
Motordomäne	Motordoman	NOUN	NN	sb	bildet	VERB	[die]	3	b3	5	False
bildet	bilden	VERB	VVFIN	rc	Kopfregion	NOUN	[welche, Motordomäne]	3	b3	5	True
.	--	PUNCT	$.	punct	ist	AUX	[]	3	b3	5	False
Der	der	DET	ART	nk	Kopf	NOUN	[]	3	b3	6	False
Kopf	Kopf	NOUN	NN	sb	besitzt	VERB	[Der]	3	b3	6	False
besitzt	besitzen	VERB	VVFIN	ROOT	besitzt	VERB	[Kopf, ATP-Bindungsstelle, .]	3	b3	6	False
eine	ein	DET	ART	nk	ATP-Bindungsstelle	NOUN	[]	3	b3	6	False
Aktin-	Aktin	X	TRUNC	cj	und	CCONJ	[]	3	b3	6	False
und	und	CCONJ	KON	cd	ATP-Bindungsstelle	NOUN	[Aktin-]	3	b3	6	False
eine	ein	DET	ART	nk	ATP-Bindungsstelle	NOUN	[]	3	b3	6	False
ATP-Bindungsstelle	ATP-Bindungsstelle	NOUN	NN	oa	besitzt	VERB	[eine, und, eine]	3	b3	6	False
.	--	PUNCT	$.	punct	besitzt	VERB	[]	3	b3	6	False
Im	in	ADP	APPRART	mo	können	AUX	[Übergangsbereich]	3	b3	7	False
Übergangsbereich	Übergangsbereich	NOUN	NN	nk	Im	ADP	[von, zu]	3	b3	7	False
von	von	ADP	APPR	mnr	Übergangsbereich	NOUN	[Kopf]	3	b3	7	False
Kopf	Kopf	NOUN	NN	nk	von	ADP	[]	3	b3	7	False
zu	zu	ADP	APPR	mnr	Übergangsbereich	NOUN	[Schwanz]	3	b3	7	False
Schwanz	Schwanz	NOUN	NN	nk	zu	ADP	[]	3	b3	7	False
können	können	AUX	VMFIN	ROOT	können	AUX	[Im, Ketten, binden, .]	3	b3	7	True
unterschiedliche	unterschiedlich	ADJ	ADJA	nk	Ketten	NOUN	[]	3	b3	7	True
leichte	leicht	ADJ	ADJA	nk	Ketten	NOUN	[]	3	b3	7	False
Ketten	Kette	NOUN	NN	sb	können	AUX	[unterschiedliche, leichte]	3	b3	7	False
binden	binden	VERB	VVINF	oc	können	AUX	[Ketten, und]	3	b3	7	False
und	und	CCONJ	KON	cd	binden	VERB	[mitwirken]	3	b3	7	False
auf	auf	ADP	APPR	mo	mitwirken	VERB	[Weise]	3	b3	7	False
diese	dieser	DET	PDAT	nk	Weise	NOUN	[]	3	b3	7	False
Weise	Weise	NOUN	NN	nk	auf	ADP	[diese]	3	b3	7	False
an	an	ADP	APPR	op	mitwirken	VERB	[Regulation]	3	b3	7	False
der	der	DET	ART	nk	Regulation	NOUN	[]	3	b3	7	False
Regulation	Regulation	NOUN	NN	nk	an	ADP	[der, von]	3	b3	7	False
von	von	ADP	APPR	pg	Regulation	NOUN	[Myosin]	3	b3	7	False
Myosin	Myosin	NOUN	NN	nk	von	ADP	[]	3	b3	7	False
mitwirken	mitwirken	VERB	VVINF	cj	und	CCONJ	[auf, an]	3	b3	7	False
.	--	PUNCT	$.	punct	können	AUX	[]	3	b3	7	False
In	in	ADP	APPR	mo	registriert	VERB	[Zellen, beispielsweise]	3	b3	8	False
den	der	DET	ART	nk	Zellen	NOUN	[]	3	b3	8	False
nicht	nicht	PART	PTKNEG	ng	muskulären	ADJ	[]	3	b3	8	False
muskulären	muskuläer	ADJ	ADJA	nk	Zellen	NOUN	[nicht]	3	b3	8	False
Zellen	Zelle	NOUN	NN	nk	In	ADP	[den, muskulären]	3	b3	8	False
beispielsweise	beispielsweise	ADV	ADV	mo	In	ADP	[]	3	b3	8	False
registriert	registrieren	VERB	VVFIN	ROOT	registriert	VERB	[In, Calmodulinkette, Anwesenheit, und, .]	3	b3	8	False
eine	ein	DET	ART	nk	Calmodulinkette	NOUN	[]	3	b3	8	False
Calmodulinkette	Calmodulinkette	NOUN	NN	sb	registriert	VERB	[eine]	3	b3	8	False
die	der	DET	ART	nk	Anwesenheit	NOUN	[]	3	b3	8	False
Anwesenheit	Anwesenheit	NOUN	NN	oa	registriert	VERB	[die, von]	3	b3	8	False
von	von	ADP	APPR	pg	Anwesenheit	NOUN	[Calciumionen]	3	b3	8	False
Calciumionen	Calciumion	NOUN	NN	nk	von	ADP	[]	3	b3	8	False
und	und	CCONJ	KON	cd	registriert	VERB	[ermöglicht]	3	b3	8	False
ermöglicht	ermöglichen	VERB	VVFIN	cj	und	CCONJ	[Bindung, an]	3	b3	8	False
die	der	DET	ART	nk	Bindung	NOUN	[]	3	b3	8	False
Bindung	Bindung	NOUN	NN	oa	ermöglicht	VERB	[die, von]	3	b3	8	False
von	von	ADP	APPR	pg	Bindung	NOUN	[Myosin]	3	b3	8	False
Myosin	Myosin	NOUN	NN	nk	von	ADP	[]	3	b3	8	False
an	an	ADP	APPR	mo	ermöglicht	VERB	[Aktin]	3	b3	8	False
Aktin	Aktin	NOUN	NN	nk	an	ADP	[]	3	b3	8	False
.	--	PUNCT	$.	punct	registriert	VERB	[]	3	b3	8	False
Je	je	ADV	ADV	mo	nach	ADP	[]	3	b3	9	False
nach	nach	ADP	APPR	mo	kann	AUX	[Je, Klasse]	3	b3	9	False
Klasse	Klasse	NOUN	NN	nk	nach	ADP	[]	3	b3	9	False
kann	können	AUX	VMFIN	ROOT	kann	AUX	[nach, Schwanz, anlagern, .]	3	b3	9	False
der	der	DET	ART	nk	Schwanz	NOUN	[]	3	b3	9	False
Schwanz	Schwanz	NOUN	NN	sb	kann	AUX	[der]	3	b3	9	False
an	an	ADP	APPR	mo	anlagern	VERB	[Vesikel]	3	b3	9	False
Vesikel	Vesikel	NOUN	NN	nk	an	ADP	[]	3	b3	9	False
anlagern	anlagern	VERB	VVINF	oc	kann	AUX	[an, ,, ziehen]	3	b3	9	False
,	--	PUNCT	$,	punct	anlagern	VERB	[]	3	b3	9	False
um	um	SCONJ	KOUI	cp	ziehen	VERB	[]	3	b3	9	False
sie	sie	PRON	PPER	oa	ziehen	VERB	[]	3	b3	9	False
entlang	entlang	ADP	APPR	mo	ziehen	VERB	[Aktinfilaments]	3	b3	9	False
des	der	DET	ART	nk	Aktinfilaments	NOUN	[]	3	b3	9	False
Aktinfilaments	Aktinfilament	NOUN	NN	nk	entlang	ADP	[des]	3	b3	9	False
zu	zu	PART	PTKZU	pm	ziehen	VERB	[]	3	b3	9	False
ziehen	ziehen	VERB	VVINF	mo	anlagern	VERB	[um, sie, entlang, zu]	3	b3	9	False
.	--	PUNCT	$.	punct	kann	AUX	[]	3	b3	9	False
Alle	aller	DET	PIAT	nk	Myosine	NOUN	[]	3	b3	10	False
Myosine	Myosin	NOUN	NN	sb	bewegen	VERB	[Alle, auf]	3	b3	10	False
bis	bis	ADP	APPR	ac	auf	ADP	[]	3	b3	10	False
auf	auf	ADP	APPR	mnr	Myosine	NOUN	[bis, Myosin]	3	b3	10	False
Myosin	Myosin	NOUN	NN	nk	auf	ADP	[VI]	3	b3	10	False
VI	VI	NOUN	CARD	nk	Myosin	NOUN	[]	3	b3	10	False
bewegen	bewegen	VERB	VVFIN	ROOT	bewegen	VERB	[Myosine, sich, zum, .]	3	b3	10	False
sich	sich	PRON	PRF	oa	bewegen	VERB	[]	3	b3	10	False
zum	zu	ADP	APPRART	mo	bewegen	VERB	[Ende, Aktinfilaments]	3	b3	10	True
+	+	X	Trunc	cd	Ende	NOUN	[]	3	b3	10	True
Ende	Ende	NOUN	NN	cj	zum	ADP	[+]	3	b3	10	False
des	der	DET	ART	nk	Aktinfilaments	NOUN	[]	3	b3	10	False
Aktinfilaments	Aktinfilament	NOUN	NN	ag	zum	ADP	[des]	3	b3	10	False
.	--	PUNCT	$.	punct	bewegen	VERB	[]	3	b3	10	False
Myosin	Myosin	NOUN	NE	sb	ist	AUX	[II]	3	b3	11	False
II	II	NUM	CARD	nk	Myosin	NOUN	[]	3	b3	11	False
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Myosin, Dimer, ,, hat, .]	3	b3	11	False
ein	ein	DET	ART	nk	Dimer	NOUN	[]	3	b3	11	False
Dimer	Dimer	NOUN	NN	pd	ist	AUX	[ein]	3	b3	11	False
,	--	PUNCT	$,	punct	ist	AUX	[]	3	b3	11	False
es	es	PRON	PPER	sb	hat	VERB	[]	3	b3	11	True
hat	haben	VERB	VAFIN	cj	ist	AUX	[es, Köpfe, und]	3	b3	11	False
zwei	zwei	NUM	CARD	nk	Köpfe	NOUN	[]	3	b3	11	False
Köpfe	Kopf	NOUN	NN	oa	hat	VERB	[zwei]	3	b3	11	False
und	und	CCONJ	KON	cd	hat	VERB	[kann]	3	b3	11	False
kann	können	AUX	VMFIN	cj	und	CCONJ	[binden]	3	b3	11	False
mit	mit	ADP	APPR	mo	binden	VERB	[Schwanz]	3	b3	11	False
seinem	sein	DET	PPOSAT	nk	Schwanz	NOUN	[]	3	b3	11	False
Schwanz	Schwanz	NOUN	NN	nk	mit	ADP	[seinem]	3	b3	11	False
an	an	ADP	APPR	mo	binden	VERB	[Filament]	3	b3	11	False
ein	ein	DET	ART	nk	Filament	NOUN	[]	3	b3	11	False
bipolares	bipolar	ADJ	ADJA	nk	Filament	NOUN	[]	3	b3	11	False
Filament	Filament	NOUN	NN	nk	an	ADP	[ein, bipolares]	3	b3	11	False
binden	binden	VERB	VVINF	oc	kann	AUX	[mit, an]	3	b3	11	False
.	--	PUNCT	$.	punct	ist	AUX	[]	3	b3	11	False
Es	es	PRON	PPER	sb	ist	AUX	[]	3	b3	12	False
ist	sein	AUX	VAFIN	ROOT	ist	AUX	[Es, finden, ,, .]	3	b3	12	True
im	in	ADP	APPRART	mo	finden	VERB	[Apparat, aber]	3	b3	12	True
kontraktilen	kontraktil	ADJ	ADJA	nk	Apparat	NOUN	[]	3	b3	12	False
Apparat	Apparat	NOUN	NN	nk	im	ADP	[kontraktilen, Muskelzellen]	3	b3	12	True
der	der	DET	ART	nk	Muskelzellen	NOUN	[]	3	b3	12	False
Muskelzellen	Muskelzell	NOUN	NN	ag	Apparat	NOUN	[der]	3	b3	12	False
zu	zu	PART	PTKZU	pm	finden	VERB	[]	3	b3	12	False
finden	finden	VERB	VVINF	oc	ist	AUX	[im, zu]	3	b3	12	True
,	--	PUNCT	$,	punct	ist	AUX	[in]	3	b3	12	False
aber	aber	CCONJ	KON	cd	im	ADP	[in, auch]	3	b3	12	True
auch	auch	ADV	ADV	mo	aber	CCONJ	[]	3	b3	12	True
in	in	ADP	APPR	cj	aber	CCONJ	[Zellen]	3	b3	12	False
anderen	anderer	ADJ	ADJA	nk	Zellen	NOUN	[]	3	b3	12	False
Zellen	Zelle	NOUN	NN	nk	in	ADP	[anderen, ,, ist]	3	b3	12	True
,	--	PUNCT	$,	punct	Zellen	NOUN	[]	3	b3	12	False
wo	wo	SCONJ	PWAV	mo	ist	AUX	[]	3	b3	12	False
es	es	PRON	PPER	sb	ist	AUX	[]	3	b3	12	False
am	an	ADP	APPRART	mo	beteiligt	VERB	[Kontraktionsmechanismus]	3	b3	12	False
Kontraktionsmechanismus	Kontraktionsmechanismus	NOUN	NN	nk	am	ADP	[]	3	b3	12	False
beteiligt	beteiligen	VERB	VVPP	pd	ist	AUX	[am]	3	b3	12	False
ist	sein	AUX	VAFIN	rc	Zellen	NOUN	[wo, es, beteiligt]	3	b3	12	False
.	--	PUNCT	$.	punct	ist	AUX	[]	3	b3	12	False
Wenn	wenn	SCONJ	KOUS	cp	absorbiert	VERB	[]	7	p1	1	False
ein	ein	DET	ART	nk	Atom	NOUN	[]	7	p1	1	False
ruhendes	ruhend	ADJ	ADJA	nk	Atom	NOUN	[]	7	p1	1	False
Atom	atom	NOUN	NN	sb	absorbiert	VERB	[ein, ruhendes]	7	p1	1	False
ein	ein	DET	ART	nk	Photon	NOUN	[]	7	p1	1	False
Photon	Photon	NOUN	NN	oa	absorbiert	VERB	[ein]	7	p1	1	False
absorbiert	absorbieren	VERB	VVFIN	re	so	ADV	[Wenn, Atom, Photon]	7	p1	1	False
,	--	PUNCT	$,	punct	so	ADV	[]	7	p1	1	False
so	so	ADV	ADV	mo	nimmt	VERB	[absorbiert, ,]	7	p1	1	False
nimmt	nehmen	VERB	VVFIN	ROOT	nimmt	VERB	[so, es, bei, Photonenimpuls, auf, und, .]	7	p1	1	False
es	es	PRON	PPER	sb	nimmt	VERB	[]	7	p1	1	True
bei	bei	ADP	APPR	mo	nimmt	VERB	[Absorption]	7	p1	1	False
der	der	DET	ART	nk	Absorption	NOUN	[]	7	p1	1	False
Absorption	Absorption	NOUN	NN	nk	bei	ADP	[der]	7	p1	1	False
den	der	DET	ART	nk	Photonenimpuls	NOUN	[]	7	p1	1	False
Photonenimpuls	Photonenimpuls	NOUN	NN	ao	nimmt	VERB	[den]	7	p1	1	True
auf	auf	ADP	PTKVZ	svp	nimmt	VERB	[]	7	p1	1	False
und	und	CCONJ	KON	cd	nimmt	VERB	[erfährt]	7	p1	1	False
erfährt	erfahren	VERB	VVFIN	cj	und	CCONJ	[deshalb, Rückstoßimpuls]	7	p1	1	False
deshalb	deshalb	ADV	PROAV	mo	erfährt	VERB	[]	7	p1	1	False
einen	ein	DET	ART	nk	Rückstoßimpuls	NOUN	[]	7	p1	1	False
Rückstoßimpuls	Rückstoßimpuls	NOUN	NN	oa	erfährt	VERB	[einen, ,, führt]	7	p1	1	False
,	--	PUNCT	$,	punct	Rückstoßimpuls	NOUN	[]	7	p1	1	False
der	der	PRON	PRELS	sb	führt	VERB	[]	7	p1	1	False
zu	zu	ADP	APPR	mo	führt	VERB	[Rückstoßenergie]	7	p1	1	False
einer	ein	DET	ART	nk	Rückstoßenergie	NOUN	[]	7	p1	1	False
kinetischen	kinetisch	ADJ	ADJA	nk	Rückstoßenergie	NOUN	[]	7	p1	1	False
Rückstoßenergie	Rückstoßenergie	NOUN	NN	nk	zu	ADP	[einer, kinetischen]	7	p1	1	False
führt	führen	VERB	VVFIN	rc	Rückstoßimpuls	NOUN	[der, zu]	7	p1	1	False
.	--	PUNCT	$.	punct	nimmt	VERB	[]	7	p1	1	False
Die	der	DET	ART	nk	Photonenenergie	NOUN	[]	7	p1	2	False
Photonenenergie	Photonenenergie	NOUN	NN	sb	wird	AUX	[Die]	7	p1	2	False
wird	werden	AUX	VAFIN	ROOT	wird	AUX	[Photonenenergie, übertragen, .]	7	p1	2	False
dabei	dabei	ADV	PROAV	mo	übertragen	VERB	[]	7	p1	2	False
zum	zu	ADP	APPRART	mo	als	ADP	[einen]	7	p1	2	True
einen	einer	PRON	PIS	nk	zum	ADP	[]	7	p1	2	False
als	als	ADP	APPR	mo	übertragen	VERB	[zum, Rückstoßenergie, und]	7	p1	2	True
Rückstoßenergie	Rückstoßenergie	NOUN	NN	nk	als	ADP	[]	7	p1	2	False
und	und	CCONJ	KON	cd	als	ADP	[als]	7	p1	2	False
zum	zu	ADP	APPRART	mo	als	ADP	[anderen]	7	p1	2	False
anderen	anderer	ADJ	PIS	nk	zum	ADP	[]	7	p1	2	False
als	als	ADP	APPR	cj	und	CCONJ	[zum, Anregungsenergie]	7	p1	2	False
Anregungsenergie	Anregungsenergie	NOUN	NN	nk	als	ADP	[]	7	p1	2	False
auf	auf	ADP	APPR	op	übertragen	VERB	[Atom]	7	p1	2	False
das	der	DET	ART	nk	Atom	NOUN	[]	7	p1	2	False
Atom	Atom	NOUN	NN	nk	auf	ADP	[das]	7	p1	2	False
übertragen	übertragen	VERB	VVPP	oc	wird	AUX	[dabei, als, auf]	7	p1	2	True
.	--	PUNCT	$.	punct	wird	AUX	[]	7	p1	2	False
Die	der	DET	ART	nk	Frequenz	NOUN	[]	7	p1	3	False
Frequenz	Frequenz	NOUN	NN	sb	unterscheidet	VERB	[Die, Anregung]	7	p1	3	False
der	der	DET	ART	nk	Anregung	NOUN	[]	7	p1	3	False
Anregung	Anregung	NOUN	NN	ag	Frequenz	NOUN	[der]	7	p1	3	False
unterscheidet	unterscheiden	VERB	VVFIN	ROOT	unterscheidet	VERB	[Frequenz, sich, also, von, um, .]	7	p1	3	False
sich	sich	PRON	PRF	oa	unterscheidet	VERB	[]	7	p1	3	False
also	also	ADV	ADV	mo	unterscheidet	VERB	[]	7	p1	3	False
von	von	ADP	APPR	op	unterscheidet	VERB	[der]	7	p1	3	True
der	der	PRON	PDS	nk	von	ADP	[Photons]	7	p1	3	False
des	der	DET	ART	nk	Photons	NOUN	[]	7	p1	3	False
Photons	Photon	NOUN	NN	ag	der	PRON	[des]	7	p1	3	False
um	um	ADP	APPR	mo	unterscheidet	VERB	[Betrag]	7	p1	3	True
einen	ein	DET	ART	nk	Betrag	NOUN	[]	7	p1	3	False
gewissen	gewiß	ADJ	ADJA	nk	Betrag	NOUN	[]	7	p1	3	False
Betrag	Betrag	NOUN	NN	nk	um	ADP	[einen, gewissen]	7	p1	3	False
.	--	PUNCT	$.	punct	unterscheidet	VERB	[]	7	p1	3	False
Auch	auch	ADV	ADV	mo	bei	ADP	[]	7	p1	4	False
bei	bei	ADP	APPR	mo	erfährt	VERB	[Auch, Emission]	7	p1	4	False
der	der	DET	ART	nk	Emission	NOUN	[]	7	p1	4	False
Emission	Emission	NOUN	NN	nk	bei	ADP	[der, Photons]	7	p1	4	False
eines	ein	DET	ART	nk	Photons	NOUN	[]	7	p1	4	False
Photons	Photon	NOUN	NN	ag	Emission	NOUN	[eines]	7	p1	4	False
erfährt	erfahren	VERB	VVFIN	ROOT	erfährt	VERB	[bei, Atom, Rückstoß, .]	7	p1	4	False
das	der	DET	ART	nk	Atom	NOUN	[]	7	p1	4	False
Atom	Atom	NOUN	NN	sb	erfährt	VERB	[das]	7	p1	4	False
einen	ein	DET	ART	nk	Rückstoß	NOUN	[]	7	p1	4	False
Rückstoß	Rückstoß	NOUN	NN	oa	erfährt	VERB	[einen]	7	p1	4	False
.	--	PUNCT	$.	punct	erfährt	VERB	[]	7	p1	4	False
Die	der	DET	ART	nk	Rückstoßenergie	NOUN	[]	7	p1	5	False
dabei	dabei	ADV	PROAV	mo	erzeugte	ADJ	[]	7	p1	5	False
erzeugte	erzeugt	ADJ	ADJA	nk	Rückstoßenergie	NOUN	[dabei]	7	p1	5	False
Rückstoßenergie	Rückstoßenergie	NOUN	NN	sb	fehlt	VERB	[Die, erzeugte]	7	p1	5	False
fehlt	fehlen	VERB	VVFIN	ROOT	fehlt	VERB	[Rückstoßenergie, Photon, ,, ist, .]	7	p1	5	False
dem	der	DET	ART	nk	Photon	NOUN	[]	7	p1	5	False
emittierten	emittiert	ADJ	ADJA	nk	Photon	NOUN	[]	7	p1	5	False
Photon	Photon	NOUN	NN	da	fehlt	VERB	[dem, emittierten]	7	p1	5	False
,	--	PUNCT	$,	punct	fehlt	VERB	[]	7	p1	5	False
so	so	ADV	ADV	mo	ist	AUX	[]	7	p1	5	False
dass	dass	SCONJ	KOUS	cp	ist	AUX	[]	7	p1	5	False
dessen	der	PRON	PDS	ag	Wellenlänge	NOUN	[]	7	p1	5	False
Wellenlänge	Wellenlang	NOUN	NN	sb	ist	AUX	[dessen]	7	p1	5	False
ebenfalls	ebenfalls	ADV	ADV	mo	verschieden	ADV	[]	7	p1	5	False
von	von	ADP	APPR	mo	verschieden	ADV	[jener]	7	p1	5	False
jener	jener	PRON	PDS	nk	von	ADP	[Anregung]	7	p1	5	True
der	der	DET	ART	nk	Anregung	NOUN	[]	7	p1	5	False
Anregung	Anregung	NOUN	NN	ag	jener	PRON	[der]	7	p1	5	True
verschieden	verschieden	ADV	ADJD	pd	ist	AUX	[ebenfalls, von]	7	p1	5	True
ist	sein	AUX	VAFIN	mo	fehlt	VERB	[so, dass, Wellenlänge, verschieden]	7	p1	5	False
.	--	PUNCT	$.	punct	fehlt	VERB	[]	7	p1	5	False
Atome	Atome	PROPN	NN	sb	können	AUX	[,, unterscheiden]	7	p1	6	False
,	--	PUNCT	$,	punct	Atome	PROPN	[]	7	p1	6	False
die	der	PRON	PRELS	sb	unterscheiden	VERB	[]	7	p1	6	False
sich	sich	PRON	PRF	oa	unterscheiden	VERB	[]	7	p1	6	False
nur	nur	ADV	ADV	mo	in	ADP	[]	7	p1	6	False
in	in	ADP	APPR	mo	unterscheiden	VERB	[nur, Impuls]	7	p1	6	False
ihrem	ihr	DET	PPOSAT	nk	Impuls	NOUN	[]	7	p1	6	False
Impuls	Impuls	NOUN	NN	nk	in	ADP	[ihrem]	7	p1	6	False
unterscheiden	unterscheiden	VERB	VVFIN	rc	Atome	PROPN	[die, sich, in]	7	p1	6	False
,	--	PUNCT	$,	punct	können	AUX	[]	7	p1	6	False
können	können	AUX	VMFIN	ROOT	können	AUX	[Atome, ,, also, absorbieren, .]	7	p1	6	False
also	also	ADV	ADV	mo	können	AUX	[]	7	p1	6	False
Photonen	Photon	NOUN	NN	oa	absorbieren	VERB	[]	7	p1	6	False
mit	mit	ADP	APPR	mo	absorbieren	VERB	[Frequenz]	7	p1	6	False
unterschiedlicher	unterschiedlich	ADJ	ADJA	nk	Frequenz	NOUN	[]	7	p1	6	False
Frequenz	Frequenz	NOUN	NN	nk	mit	ADP	[unterschiedlicher]	7	p1	6	False
absorbieren	absorbieren	VERB	VVINF	oc	können	AUX	[Photonen, mit, bzw.]	7	p1	6	False
bzw.	bzw.	CCONJ	KON	cd	absorbieren	VERB	[emittieren]	7	p1	6	False
emittieren	emittieren	VERB	VVINF	cj	bzw.	CCONJ	[]	7	p1	6	False
.	--	PUNCT	$.	punct	können	AUX	[]	7	p1	6	False
Befindet	Befindet	VERB	VVFIN	mo	überträgt	VERB	[sich, Atom]	7	p1	7	False
sich	sich	PRON	PRF	oa	Befindet	VERB	[]	7	p1	7	False
ein	ein	DET	ART	nk	Atom	NOUN	[]	7	p1	7	False
Atom	Atom	NOUN	NN	sb	Befindet	VERB	[ein, in]	7	p1	7	False
in	in	ADP	APPR	mnr	Atom	NOUN	[Kristallgitter]	7	p1	7	False
einem	ein	DET	ART	nk	Kristallgitter	NOUN	[]	7	p1	7	False
Kristallgitter	Kristallgitter	NOUN	NN	nk	in	ADP	[einem]	7	p1	7	False
,	--	PUNCT	$,	punct	überträgt	VERB	[]	7	p1	7	False
überträgt	übertragen	VERB	VVFIN	ROOT	überträgt	VERB	[Befindet, ,, sich, Rückstoß,auf,und, entsprechen, .]	7	p1	7	True
sich	sich	PRON	PRF	oa	überträgt	VERB	[]	7	p1	7	False
der	der	DET	ART	nk	Rückstoß	NOUN	[]	7	p1	7	False
Rückstoß	Rückstoß	NOUN	NN	sb	überträgt	VERB	[der, auf]	7	p1	7	False
auf	auf	ADP	APPR	mo	überträgt	VERB	[dieses]	7	p1	7	True
dieses	dieser	DET	PDS	nk	auf	ADP	[]	7	p1	7	True
und	und	CCONJ	KON	cd	überträgt	VERB	[entsprechen]	7	p1	7	True
die	der	DET	ART	nk	Energie	NOUN	[]	7	p1	7	False
Energie	Energie	NOUN	NN	sb	entsprechen	VERB	[die, von]	7	p1	7	True
von	von	ADP	APPR	pg	Energie	NOUN	[Photon]	7	p1	7	False
absorbiertem	absorbiert	ADJ	ADJA	nk	Photon	NOUN	[und]	7	p1	7	False
und	und	CCONJ	KON	cd	absorbiertem	ADJ	[emittiertem]	7	p1	7	False
emittiertem	emittiert	ADJ	ADJA	cj	und	CCONJ	[]	7	p1	7	False
Photon	Photon	NOUN	NN	nk	von	ADP	[absorbiertem]	7	p1	7	False
